id,trip_id,sequence_no,origin_station_id,destination_station_id,departure_at,arrival_at,distance_km,created_at
12206,643,8,8,9,2025-10-05T09:50:00+07:00,2025-10-05T11:00:00+07:00,66.0,2025-10-04T22:20:00+07:00
12207,643,9,9,10,2025-10-05T11:00:00+07:00,2025-10-05T13:45:00+07:00,103.0,2025-10-04T22:20:00+07:00
12208,643,10,10,11,2025-10-05T13:45:00+07:00,2025-10-05T15:20:00+07:00,74.0,2025-10-04T22:20:00+07:00
12209,643,11,11,12,2025-10-05T15:20:00+07:00,2025-10-05T16:50:00+07:00,63.0,2025-10-04T22:20:00+07:00
12210,643,12,12,13,2025-10-05T16:50:00+07:00,2025-10-05T20:50:00+07:00,168.0,2025-10-04T22:20:00+07:00
12211,643,13,13,14,2025-10-05T20:50:00+07:00,2025-10-05T23:20:00+07:00,102.0,2025-10-04T22:20:00+07:00
12212,643,14,14,15,2025-10-05T23:20:00+07:00,2025-10-06T00:20:00+07:00,117.0,2025-10-04T22:20:00+07:00
12213,643,15,15,16,2025-10-06T00:20:00+07:00,2025-10-06T00:50:00+07:00,93.0,2025-10-04T22:20:00+07:00
12214,643,16,16,17,2025-10-06T00:50:00+07:00,2025-10-06T03:50:00+07:00,143.0,2025-10-04T22:20:00+07:00
12215,643,17,17,18,2025-10-06T03:50:00+07:00,2025-10-06T04:50:00+07:00,86.0,2025-10-04T22:20:00+07:00
12216,643,18,18,19,2025-10-06T04:50:00+07:00,2025-10-06T05:20:00+07:00,57.0,2025-10-04T22:20:00+07:00
12217,643,19,19,20,2025-10-06T05:20:00+07:00,2025-10-06T05:45:00+07:00,32.0,2025-10-04T22:20:00+07:00
12218,644,1,1,2,2025-10-05T22:20:00+07:00,2025-10-05T23:05:00+07:00,56.0,2025-10-05T22:20:00+07:00
12219,644,2,2,3,2025-10-05T23:05:00+07:00,2025-10-05T23:35:00+07:00,31.0,2025-10-05T22:20:00+07:00
12220,644,3,3,4,2025-10-05T23:35:00+07:00,2025-10-06T00:05:00+07:00,28.0,2025-10-05T22:20:00+07:00
12221,644,4,4,5,2025-10-06T00:05:00+07:00,2025-10-06T01:20:00+07:00,60.0,2025-10-05T22:20:00+07:00
12222,644,5,5,6,2025-10-06T01:20:00+07:00,2025-10-06T03:55:00+07:00,144.0,2025-10-05T22:20:00+07:00
12223,644,6,6,7,2025-10-06T03:55:00+07:00,2025-10-06T08:20:00+07:00,203.0,2025-10-05T22:20:00+07:00
12224,644,7,7,8,2025-10-06T08:20:00+07:00,2025-10-06T09:50:00+07:00,100.0,2025-10-05T22:20:00+07:00
12225,644,8,8,9,2025-10-06T09:50:00+07:00,2025-10-06T11:00:00+07:00,66.0,2025-10-05T22:20:00+07:00
12226,644,9,9,10,2025-10-06T11:00:00+07:00,2025-10-06T13:45:00+07:00,103.0,2025-10-05T22:20:00+07:00
12227,644,10,10,11,2025-10-06T13:45:00+07:00,2025-10-06T15:20:00+07:00,74.0,2025-10-05T22:20:00+07:00
12228,644,11,11,12,2025-10-06T15:20:00+07:00,2025-10-06T16:50:00+07:00,63.0,2025-10-05T22:20:00+07:00
12229,644,12,12,13,2025-10-06T16:50:00+07:00,2025-10-06T20:50:00+07:00,168.0,2025-10-05T22:20:00+07:00
12230,644,13,13,14,2025-10-06T20:50:00+07:00,2025-10-06T23:20:00+07:00,102.0,2025-10-05T22:20:00+07:00
12231,644,14,14,15,2025-10-06T23:20:00+07:00,2025-10-07T00:20:00+07:00,117.0,2025-10-05T22:20:00+07:00
12232,644,15,15,16,2025-10-07T00:20:00+07:00,2025-10-07T00:50:00+07:00,93.0,2025-10-05T22:20:00+07:00
12233,644,16,16,17,2025-10-07T00:50:00+07:00,2025-10-07T03:50:00+07:00,143.0,2025-10-05T22:20:00+07:00
12234,644,17,17,18,2025-10-07T03:50:00+07:00,2025-10-07T04:50:00+07:00,86.0,2025-10-05T22:20:00+07:00
12235,644,18,18,19,2025-10-07T04:50:00+07:00,2025-10-07T05:20:00+07:00,57.0,2025-10-05T22:20:00+07:00
12236,644,19,19,20,2025-10-07T05:20:00+07:00,2025-10-07T05:45:00+07:00,32.0,2025-10-05T22:20:00+07:00
12237,645,1,1,2,2025-10-06T22:20:00+07:00,2025-10-06T23:05:00+07:00,56.0,2025-10-06T22:20:00+07:00
12238,645,2,2,3,2025-10-06T23:05:00+07:00,2025-10-06T23:35:00+07:00,31.0,2025-10-06T22:20:00+07:00
12239,645,3,3,4,2025-10-06T23:35:00+07:00,2025-10-07T00:05:00+07:00,28.0,2025-10-06T22:20:00+07:00
12240,645,4,4,5,2025-10-07T00:05:00+07:00,2025-10-07T01:20:00+07:00,60.0,2025-10-06T22:20:00+07:00
12241,645,5,5,6,2025-10-07T01:20:00+07:00,2025-10-07T03:55:00+07:00,144.0,2025-10-06T22:20:00+07:00
12242,645,6,6,7,2025-10-07T03:55:00+07:00,2025-10-07T08:20:00+07:00,203.0,2025-10-06T22:20:00+07:00
12243,645,7,7,8,2025-10-07T08:20:00+07:00,2025-10-07T09:50:00+07:00,100.0,2025-10-06T22:20:00+07:00
12244,645,8,8,9,2025-10-07T09:50:00+07:00,2025-10-07T11:00:00+07:00,66.0,2025-10-06T22:20:00+07:00
12245,645,9,9,10,2025-10-07T11:00:00+07:00,2025-10-07T13:45:00+07:00,103.0,2025-10-06T22:20:00+07:00
12246,645,10,10,11,2025-10-07T13:45:00+07:00,2025-10-07T15:20:00+07:00,74.0,2025-10-06T22:20:00+07:00
12247,645,11,11,12,2025-10-07T15:20:00+07:00,2025-10-07T16:50:00+07:00,63.0,2025-10-06T22:20:00+07:00
12248,645,12,12,13,2025-10-07T16:50:00+07:00,2025-10-07T20:50:00+07:00,168.0,2025-10-06T22:20:00+07:00
12249,645,13,13,14,2025-10-07T20:50:00+07:00,2025-10-07T23:20:00+07:00,102.0,2025-10-06T22:20:00+07:00
12250,645,14,14,15,2025-10-07T23:20:00+07:00,2025-10-08T00:20:00+07:00,117.0,2025-10-06T22:20:00+07:00
12251,645,15,15,16,2025-10-08T00:20:00+07:00,2025-10-08T00:50:00+07:00,93.0,2025-10-06T22:20:00+07:00
12252,645,16,16,17,2025-10-08T00:50:00+07:00,2025-10-08T03:50:00+07:00,143.0,2025-10-06T22:20:00+07:00
12253,645,17,17,18,2025-10-08T03:50:00+07:00,2025-10-08T04:50:00+07:00,86.0,2025-10-06T22:20:00+07:00
12254,645,18,18,19,2025-10-08T04:50:00+07:00,2025-10-08T05:20:00+07:00,57.0,2025-10-06T22:20:00+07:00
12255,645,19,19,20,2025-10-08T05:20:00+07:00,2025-10-08T05:45:00+07:00,32.0,2025-10-06T22:20:00+07:00
12256,646,1,1,2,2025-10-07T22:20:00+07:00,2025-10-07T23:05:00+07:00,56.0,2025-10-07T22:20:00+07:00
12257,646,2,2,3,2025-10-07T23:05:00+07:00,2025-10-07T23:35:00+07:00,31.0,2025-10-07T22:20:00+07:00
12258,646,3,3,4,2025-10-07T23:35:00+07:00,2025-10-08T00:05:00+07:00,28.0,2025-10-07T22:20:00+07:00
12259,646,4,4,5,2025-10-08T00:05:00+07:00,2025-10-08T01:20:00+07:00,60.0,2025-10-07T22:20:00+07:00
12260,646,5,5,6,2025-10-08T01:20:00+07:00,2025-10-08T03:55:00+07:00,144.0,2025-10-07T22:20:00+07:00
12261,646,6,6,7,2025-10-08T03:55:00+07:00,2025-10-08T08:20:00+07:00,203.0,2025-10-07T22:20:00+07:00
12262,646,7,7,8,2025-10-08T08:20:00+07:00,2025-10-08T09:50:00+07:00,100.0,2025-10-07T22:20:00+07:00
12263,646,8,8,9,2025-10-08T09:50:00+07:00,2025-10-08T11:00:00+07:00,66.0,2025-10-07T22:20:00+07:00
12264,646,9,9,10,2025-10-08T11:00:00+07:00,2025-10-08T13:45:00+07:00,103.0,2025-10-07T22:20:00+07:00
12265,646,10,10,11,2025-10-08T13:45:00+07:00,2025-10-08T15:20:00+07:00,74.0,2025-10-07T22:20:00+07:00
12266,646,11,11,12,2025-10-08T15:20:00+07:00,2025-10-08T16:50:00+07:00,63.0,2025-10-07T22:20:00+07:00
12267,646,12,12,13,2025-10-08T16:50:00+07:00,2025-10-08T20:50:00+07:00,168.0,2025-10-07T22:20:00+07:00
12268,646,13,13,14,2025-10-08T20:50:00+07:00,2025-10-08T23:20:00+07:00,102.0,2025-10-07T22:20:00+07:00
12269,646,14,14,15,2025-10-08T23:20:00+07:00,2025-10-09T00:20:00+07:00,117.0,2025-10-07T22:20:00+07:00
12270,646,15,15,16,2025-10-09T00:20:00+07:00,2025-10-09T00:50:00+07:00,93.0,2025-10-07T22:20:00+07:00
12271,646,16,16,17,2025-10-09T00:50:00+07:00,2025-10-09T03:50:00+07:00,143.0,2025-10-07T22:20:00+07:00
12272,646,17,17,18,2025-10-09T03:50:00+07:00,2025-10-09T04:50:00+07:00,86.0,2025-10-07T22:20:00+07:00
12273,646,18,18,19,2025-10-09T04:50:00+07:00,2025-10-09T05:20:00+07:00,57.0,2025-10-07T22:20:00+07:00
12274,646,19,19,20,2025-10-09T05:20:00+07:00,2025-10-09T05:45:00+07:00,32.0,2025-10-07T22:20:00+07:00
12275,647,1,1,2,2025-10-08T22:20:00+07:00,2025-10-08T23:05:00+07:00,56.0,2025-10-08T22:20:00+07:00
12276,647,2,2,3,2025-10-08T23:05:00+07:00,2025-10-08T23:35:00+07:00,31.0,2025-10-08T22:20:00+07:00
12277,647,3,3,4,2025-10-08T23:35:00+07:00,2025-10-09T00:05:00+07:00,28.0,2025-10-08T22:20:00+07:00
12278,647,4,4,5,2025-10-09T00:05:00+07:00,2025-10-09T01:20:00+07:00,60.0,2025-10-08T22:20:00+07:00
12279,647,5,5,6,2025-10-09T01:20:00+07:00,2025-10-09T03:55:00+07:00,144.0,2025-10-08T22:20:00+07:00
12280,647,6,6,7,2025-10-09T03:55:00+07:00,2025-10-09T08:20:00+07:00,203.0,2025-10-08T22:20:00+07:00
12281,647,7,7,8,2025-10-09T08:20:00+07:00,2025-10-09T09:50:00+07:00,100.0,2025-10-08T22:20:00+07:00
12282,647,8,8,9,2025-10-09T09:50:00+07:00,2025-10-09T11:00:00+07:00,66.0,2025-10-08T22:20:00+07:00
12283,647,9,9,10,2025-10-09T11:00:00+07:00,2025-10-09T13:45:00+07:00,103.0,2025-10-08T22:20:00+07:00
12284,647,10,10,11,2025-10-09T13:45:00+07:00,2025-10-09T15:20:00+07:00,74.0,2025-10-08T22:20:00+07:00
12285,647,11,11,12,2025-10-09T15:20:00+07:00,2025-10-09T16:50:00+07:00,63.0,2025-10-08T22:20:00+07:00
12286,647,12,12,13,2025-10-09T16:50:00+07:00,2025-10-09T20:50:00+07:00,168.0,2025-10-08T22:20:00+07:00
12287,647,13,13,14,2025-10-09T20:50:00+07:00,2025-10-09T23:20:00+07:00,102.0,2025-10-08T22:20:00+07:00
12288,647,14,14,15,2025-10-09T23:20:00+07:00,2025-10-10T00:20:00+07:00,117.0,2025-10-08T22:20:00+07:00
12289,647,15,15,16,2025-10-10T00:20:00+07:00,2025-10-10T00:50:00+07:00,93.0,2025-10-08T22:20:00+07:00
12290,647,16,16,17,2025-10-10T00:50:00+07:00,2025-10-10T03:50:00+07:00,143.0,2025-10-08T22:20:00+07:00
12291,647,17,17,18,2025-10-10T03:50:00+07:00,2025-10-10T04:50:00+07:00,86.0,2025-10-08T22:20:00+07:00
12292,647,18,18,19,2025-10-10T04:50:00+07:00,2025-10-10T05:20:00+07:00,57.0,2025-10-08T22:20:00+07:00
12293,647,19,19,20,2025-10-10T05:20:00+07:00,2025-10-10T05:45:00+07:00,32.0,2025-10-08T22:20:00+07:00
12294,648,1,1,2,2025-10-09T22:20:00+07:00,2025-10-09T23:05:00+07:00,56.0,2025-10-09T22:20:00+07:00
12295,648,2,2,3,2025-10-09T23:05:00+07:00,2025-10-09T23:35:00+07:00,31.0,2025-10-09T22:20:00+07:00
12296,648,3,3,4,2025-10-09T23:35:00+07:00,2025-10-10T00:05:00+07:00,28.0,2025-10-09T22:20:00+07:00
12297,648,4,4,5,2025-10-10T00:05:00+07:00,2025-10-10T01:20:00+07:00,60.0,2025-10-09T22:20:00+07:00
12298,648,5,5,6,2025-10-10T01:20:00+07:00,2025-10-10T03:55:00+07:00,144.0,2025-10-09T22:20:00+07:00
12299,648,6,6,7,2025-10-10T03:55:00+07:00,2025-10-10T08:20:00+07:00,203.0,2025-10-09T22:20:00+07:00
12300,648,7,7,8,2025-10-10T08:20:00+07:00,2025-10-10T09:50:00+07:00,100.0,2025-10-09T22:20:00+07:00
12301,648,8,8,9,2025-10-10T09:50:00+07:00,2025-10-10T11:00:00+07:00,66.0,2025-10-09T22:20:00+07:00
12302,648,9,9,10,2025-10-10T11:00:00+07:00,2025-10-10T13:45:00+07:00,103.0,2025-10-09T22:20:00+07:00
12303,648,10,10,11,2025-10-10T13:45:00+07:00,2025-10-10T15:20:00+07:00,74.0,2025-10-09T22:20:00+07:00
12304,648,11,11,12,2025-10-10T15:20:00+07:00,2025-10-10T16:50:00+07:00,63.0,2025-10-09T22:20:00+07:00
12305,648,12,12,13,2025-10-10T16:50:00+07:00,2025-10-10T20:50:00+07:00,168.0,2025-10-09T22:20:00+07:00
12306,648,13,13,14,2025-10-10T20:50:00+07:00,2025-10-10T23:20:00+07:00,102.0,2025-10-09T22:20:00+07:00
12307,648,14,14,15,2025-10-10T23:20:00+07:00,2025-10-11T00:20:00+07:00,117.0,2025-10-09T22:20:00+07:00
12308,648,15,15,16,2025-10-11T00:20:00+07:00,2025-10-11T00:50:00+07:00,93.0,2025-10-09T22:20:00+07:00
12309,648,16,16,17,2025-10-11T00:50:00+07:00,2025-10-11T03:50:00+07:00,143.0,2025-10-09T22:20:00+07:00
12310,648,17,17,18,2025-10-11T03:50:00+07:00,2025-10-11T04:50:00+07:00,86.0,2025-10-09T22:20:00+07:00
12311,648,18,18,19,2025-10-11T04:50:00+07:00,2025-10-11T05:20:00+07:00,57.0,2025-10-09T22:20:00+07:00
12312,648,19,19,20,2025-10-11T05:20:00+07:00,2025-10-11T05:45:00+07:00,32.0,2025-10-09T22:20:00+07:00
12313,649,1,1,2,2025-10-10T22:20:00+07:00,2025-10-10T23:05:00+07:00,56.0,2025-10-10T22:20:00+07:00
12314,649,2,2,3,2025-10-10T23:05:00+07:00,2025-10-10T23:35:00+07:00,31.0,2025-10-10T22:20:00+07:00
12315,649,3,3,4,2025-10-10T23:35:00+07:00,2025-10-11T00:05:00+07:00,28.0,2025-10-10T22:20:00+07:00
12316,649,4,4,5,2025-10-11T00:05:00+07:00,2025-10-11T01:20:00+07:00,60.0,2025-10-10T22:20:00+07:00
12317,649,5,5,6,2025-10-11T01:20:00+07:00,2025-10-11T03:55:00+07:00,144.0,2025-10-10T22:20:00+07:00
12318,649,6,6,7,2025-10-11T03:55:00+07:00,2025-10-11T08:20:00+07:00,203.0,2025-10-10T22:20:00+07:00
12319,649,7,7,8,2025-10-11T08:20:00+07:00,2025-10-11T09:50:00+07:00,100.0,2025-10-10T22:20:00+07:00
12320,649,8,8,9,2025-10-11T09:50:00+07:00,2025-10-11T11:00:00+07:00,66.0,2025-10-10T22:20:00+07:00
12321,649,9,9,10,2025-10-11T11:00:00+07:00,2025-10-11T13:45:00+07:00,103.0,2025-10-10T22:20:00+07:00
12322,649,10,10,11,2025-10-11T13:45:00+07:00,2025-10-11T15:20:00+07:00,74.0,2025-10-10T22:20:00+07:00
12323,649,11,11,12,2025-10-11T15:20:00+07:00,2025-10-11T16:50:00+07:00,63.0,2025-10-10T22:20:00+07:00
12324,649,12,12,13,2025-10-11T16:50:00+07:00,2025-10-11T20:50:00+07:00,168.0,2025-10-10T22:20:00+07:00
12325,649,13,13,14,2025-10-11T20:50:00+07:00,2025-10-11T23:20:00+07:00,102.0,2025-10-10T22:20:00+07:00
12326,649,14,14,15,2025-10-11T23:20:00+07:00,2025-10-12T00:20:00+07:00,117.0,2025-10-10T22:20:00+07:00
12327,649,15,15,16,2025-10-12T00:20:00+07:00,2025-10-12T00:50:00+07:00,93.0,2025-10-10T22:20:00+07:00
12328,649,16,16,17,2025-10-12T00:50:00+07:00,2025-10-12T03:50:00+07:00,143.0,2025-10-10T22:20:00+07:00
12329,649,17,17,18,2025-10-12T03:50:00+07:00,2025-10-12T04:50:00+07:00,86.0,2025-10-10T22:20:00+07:00
12330,649,18,18,19,2025-10-12T04:50:00+07:00,2025-10-12T05:20:00+07:00,57.0,2025-10-10T22:20:00+07:00
12331,649,19,19,20,2025-10-12T05:20:00+07:00,2025-10-12T05:45:00+07:00,32.0,2025-10-10T22:20:00+07:00
12332,650,1,1,2,2025-10-11T22:20:00+07:00,2025-10-11T23:05:00+07:00,56.0,2025-10-11T22:20:00+07:00
12333,650,2,2,3,2025-10-11T23:05:00+07:00,2025-10-11T23:35:00+07:00,31.0,2025-10-11T22:20:00+07:00
12334,650,3,3,4,2025-10-11T23:35:00+07:00,2025-10-12T00:05:00+07:00,28.0,2025-10-11T22:20:00+07:00
12335,650,4,4,5,2025-10-12T00:05:00+07:00,2025-10-12T01:20:00+07:00,60.0,2025-10-11T22:20:00+07:00
12336,650,5,5,6,2025-10-12T01:20:00+07:00,2025-10-12T03:55:00+07:00,144.0,2025-10-11T22:20:00+07:00
12337,650,6,6,7,2025-10-12T03:55:00+07:00,2025-10-12T08:20:00+07:00,203.0,2025-10-11T22:20:00+07:00
12338,650,7,7,8,2025-10-12T08:20:00+07:00,2025-10-12T09:50:00+07:00,100.0,2025-10-11T22:20:00+07:00
12339,650,8,8,9,2025-10-12T09:50:00+07:00,2025-10-12T11:00:00+07:00,66.0,2025-10-11T22:20:00+07:00
12340,650,9,9,10,2025-10-12T11:00:00+07:00,2025-10-12T13:45:00+07:00,103.0,2025-10-11T22:20:00+07:00
12341,650,10,10,11,2025-10-12T13:45:00+07:00,2025-10-12T15:20:00+07:00,74.0,2025-10-11T22:20:00+07:00
12342,650,11,11,12,2025-10-12T15:20:00+07:00,2025-10-12T16:50:00+07:00,63.0,2025-10-11T22:20:00+07:00
12343,650,12,12,13,2025-10-12T16:50:00+07:00,2025-10-12T20:50:00+07:00,168.0,2025-10-11T22:20:00+07:00
12344,650,13,13,14,2025-10-12T20:50:00+07:00,2025-10-12T23:20:00+07:00,102.0,2025-10-11T22:20:00+07:00
12345,650,14,14,15,2025-10-12T23:20:00+07:00,2025-10-13T00:20:00+07:00,117.0,2025-10-11T22:20:00+07:00
12346,650,15,15,16,2025-10-13T00:20:00+07:00,2025-10-13T00:50:00+07:00,93.0,2025-10-11T22:20:00+07:00
12347,650,16,16,17,2025-10-13T00:50:00+07:00,2025-10-13T03:50:00+07:00,143.0,2025-10-11T22:20:00+07:00
12348,650,17,17,18,2025-10-13T03:50:00+07:00,2025-10-13T04:50:00+07:00,86.0,2025-10-11T22:20:00+07:00
12349,650,18,18,19,2025-10-13T04:50:00+07:00,2025-10-13T05:20:00+07:00,57.0,2025-10-11T22:20:00+07:00
12350,650,19,19,20,2025-10-13T05:20:00+07:00,2025-10-13T05:45:00+07:00,32.0,2025-10-11T22:20:00+07:00
12351,651,1,1,2,2025-10-12T22:20:00+07:00,2025-10-12T23:05:00+07:00,56.0,2025-10-12T22:20:00+07:00
12352,651,2,2,3,2025-10-12T23:05:00+07:00,2025-10-12T23:35:00+07:00,31.0,2025-10-12T22:20:00+07:00
12353,651,3,3,4,2025-10-12T23:35:00+07:00,2025-10-13T00:05:00+07:00,28.0,2025-10-12T22:20:00+07:00
12354,651,4,4,5,2025-10-13T00:05:00+07:00,2025-10-13T01:20:00+07:00,60.0,2025-10-12T22:20:00+07:00
12355,651,5,5,6,2025-10-13T01:20:00+07:00,2025-10-13T03:55:00+07:00,144.0,2025-10-12T22:20:00+07:00
12356,651,6,6,7,2025-10-13T03:55:00+07:00,2025-10-13T08:20:00+07:00,203.0,2025-10-12T22:20:00+07:00
12357,651,7,7,8,2025-10-13T08:20:00+07:00,2025-10-13T09:50:00+07:00,100.0,2025-10-12T22:20:00+07:00
12358,651,8,8,9,2025-10-13T09:50:00+07:00,2025-10-13T11:00:00+07:00,66.0,2025-10-12T22:20:00+07:00
12359,651,9,9,10,2025-10-13T11:00:00+07:00,2025-10-13T13:45:00+07:00,103.0,2025-10-12T22:20:00+07:00
12360,651,10,10,11,2025-10-13T13:45:00+07:00,2025-10-13T15:20:00+07:00,74.0,2025-10-12T22:20:00+07:00
12361,651,11,11,12,2025-10-13T15:20:00+07:00,2025-10-13T16:50:00+07:00,63.0,2025-10-12T22:20:00+07:00
12362,651,12,12,13,2025-10-13T16:50:00+07:00,2025-10-13T20:50:00+07:00,168.0,2025-10-12T22:20:00+07:00
12363,651,13,13,14,2025-10-13T20:50:00+07:00,2025-10-13T23:20:00+07:00,102.0,2025-10-12T22:20:00+07:00
12364,651,14,14,15,2025-10-13T23:20:00+07:00,2025-10-14T00:20:00+07:00,117.0,2025-10-12T22:20:00+07:00
12365,651,15,15,16,2025-10-14T00:20:00+07:00,2025-10-14T00:50:00+07:00,93.0,2025-10-12T22:20:00+07:00
12366,651,16,16,17,2025-10-14T00:50:00+07:00,2025-10-14T03:50:00+07:00,143.0,2025-10-12T22:20:00+07:00
12367,651,17,17,18,2025-10-14T03:50:00+07:00,2025-10-14T04:50:00+07:00,86.0,2025-10-12T22:20:00+07:00
12368,651,18,18,19,2025-10-14T04:50:00+07:00,2025-10-14T05:20:00+07:00,57.0,2025-10-12T22:20:00+07:00
12369,651,19,19,20,2025-10-14T05:20:00+07:00,2025-10-14T05:45:00+07:00,32.0,2025-10-12T22:20:00+07:00
12370,652,1,1,2,2025-10-13T22:20:00+07:00,2025-10-13T23:05:00+07:00,56.0,2025-10-13T22:20:00+07:00
12371,652,2,2,3,2025-10-13T23:05:00+07:00,2025-10-13T23:35:00+07:00,31.0,2025-10-13T22:20:00+07:00
12372,652,3,3,4,2025-10-13T23:35:00+07:00,2025-10-14T00:05:00+07:00,28.0,2025-10-13T22:20:00+07:00
12373,652,4,4,5,2025-10-14T00:05:00+07:00,2025-10-14T01:20:00+07:00,60.0,2025-10-13T22:20:00+07:00
12374,652,5,5,6,2025-10-14T01:20:00+07:00,2025-10-14T03:55:00+07:00,144.0,2025-10-13T22:20:00+07:00
12375,652,6,6,7,2025-10-14T03:55:00+07:00,2025-10-14T08:20:00+07:00,203.0,2025-10-13T22:20:00+07:00
12376,652,7,7,8,2025-10-14T08:20:00+07:00,2025-10-14T09:50:00+07:00,100.0,2025-10-13T22:20:00+07:00
12377,652,8,8,9,2025-10-14T09:50:00+07:00,2025-10-14T11:00:00+07:00,66.0,2025-10-13T22:20:00+07:00
12378,652,9,9,10,2025-10-14T11:00:00+07:00,2025-10-14T13:45:00+07:00,103.0,2025-10-13T22:20:00+07:00
12379,652,10,10,11,2025-10-14T13:45:00+07:00,2025-10-14T15:20:00+07:00,74.0,2025-10-13T22:20:00+07:00
12380,652,11,11,12,2025-10-14T15:20:00+07:00,2025-10-14T16:50:00+07:00,63.0,2025-10-13T22:20:00+07:00
12381,652,12,12,13,2025-10-14T16:50:00+07:00,2025-10-14T20:50:00+07:00,168.0,2025-10-13T22:20:00+07:00
12382,652,13,13,14,2025-10-14T20:50:00+07:00,2025-10-14T23:20:00+07:00,102.0,2025-10-13T22:20:00+07:00
12383,652,14,14,15,2025-10-14T23:20:00+07:00,2025-10-15T00:20:00+07:00,117.0,2025-10-13T22:20:00+07:00
12384,652,15,15,16,2025-10-15T00:20:00+07:00,2025-10-15T00:50:00+07:00,93.0,2025-10-13T22:20:00+07:00
12385,652,16,16,17,2025-10-15T00:50:00+07:00,2025-10-15T03:50:00+07:00,143.0,2025-10-13T22:20:00+07:00
12386,652,17,17,18,2025-10-15T03:50:00+07:00,2025-10-15T04:50:00+07:00,86.0,2025-10-13T22:20:00+07:00
12387,652,18,18,19,2025-10-15T04:50:00+07:00,2025-10-15T05:20:00+07:00,57.0,2025-10-13T22:20:00+07:00
12388,652,19,19,20,2025-10-15T05:20:00+07:00,2025-10-15T05:45:00+07:00,32.0,2025-10-13T22:20:00+07:00
12389,653,1,1,2,2025-10-14T22:20:00+07:00,2025-10-14T23:05:00+07:00,56.0,2025-10-14T22:20:00+07:00
12390,653,2,2,3,2025-10-14T23:05:00+07:00,2025-10-14T23:35:00+07:00,31.0,2025-10-14T22:20:00+07:00
12391,653,3,3,4,2025-10-14T23:35:00+07:00,2025-10-15T00:05:00+07:00,28.0,2025-10-14T22:20:00+07:00
12392,653,4,4,5,2025-10-15T00:05:00+07:00,2025-10-15T01:20:00+07:00,60.0,2025-10-14T22:20:00+07:00
12393,653,5,5,6,2025-10-15T01:20:00+07:00,2025-10-15T03:55:00+07:00,144.0,2025-10-14T22:20:00+07:00
12394,653,6,6,7,2025-10-15T03:55:00+07:00,2025-10-15T08:20:00+07:00,203.0,2025-10-14T22:20:00+07:00
12395,653,7,7,8,2025-10-15T08:20:00+07:00,2025-10-15T09:50:00+07:00,100.0,2025-10-14T22:20:00+07:00
12396,653,8,8,9,2025-10-15T09:50:00+07:00,2025-10-15T11:00:00+07:00,66.0,2025-10-14T22:20:00+07:00
12397,653,9,9,10,2025-10-15T11:00:00+07:00,2025-10-15T13:45:00+07:00,103.0,2025-10-14T22:20:00+07:00
12398,653,10,10,11,2025-10-15T13:45:00+07:00,2025-10-15T15:20:00+07:00,74.0,2025-10-14T22:20:00+07:00
12399,653,11,11,12,2025-10-15T15:20:00+07:00,2025-10-15T16:50:00+07:00,63.0,2025-10-14T22:20:00+07:00
12400,653,12,12,13,2025-10-15T16:50:00+07:00,2025-10-15T20:50:00+07:00,168.0,2025-10-14T22:20:00+07:00
12401,653,13,13,14,2025-10-15T20:50:00+07:00,2025-10-15T23:20:00+07:00,102.0,2025-10-14T22:20:00+07:00
12402,653,14,14,15,2025-10-15T23:20:00+07:00,2025-10-16T00:20:00+07:00,117.0,2025-10-14T22:20:00+07:00
12403,653,15,15,16,2025-10-16T00:20:00+07:00,2025-10-16T00:50:00+07:00,93.0,2025-10-14T22:20:00+07:00
12404,653,16,16,17,2025-10-16T00:50:00+07:00,2025-10-16T03:50:00+07:00,143.0,2025-10-14T22:20:00+07:00
12405,653,17,17,18,2025-10-16T03:50:00+07:00,2025-10-16T04:50:00+07:00,86.0,2025-10-14T22:20:00+07:00
12406,653,18,18,19,2025-10-16T04:50:00+07:00,2025-10-16T05:20:00+07:00,57.0,2025-10-14T22:20:00+07:00
12407,653,19,19,20,2025-10-16T05:20:00+07:00,2025-10-16T05:45:00+07:00,32.0,2025-10-14T22:20:00+07:00
12408,654,1,1,2,2025-10-15T22:20:00+07:00,2025-10-15T23:05:00+07:00,56.0,2025-10-15T22:20:00+07:00
12409,654,2,2,3,2025-10-15T23:05:00+07:00,2025-10-15T23:35:00+07:00,31.0,2025-10-15T22:20:00+07:00
12410,654,3,3,4,2025-10-15T23:35:00+07:00,2025-10-16T00:05:00+07:00,28.0,2025-10-15T22:20:00+07:00
12411,654,4,4,5,2025-10-16T00:05:00+07:00,2025-10-16T01:20:00+07:00,60.0,2025-10-15T22:20:00+07:00
12412,654,5,5,6,2025-10-16T01:20:00+07:00,2025-10-16T03:55:00+07:00,144.0,2025-10-15T22:20:00+07:00
12413,654,6,6,7,2025-10-16T03:55:00+07:00,2025-10-16T08:20:00+07:00,203.0,2025-10-15T22:20:00+07:00
12414,654,7,7,8,2025-10-16T08:20:00+07:00,2025-10-16T09:50:00+07:00,100.0,2025-10-15T22:20:00+07:00
12415,654,8,8,9,2025-10-16T09:50:00+07:00,2025-10-16T11:00:00+07:00,66.0,2025-10-15T22:20:00+07:00
12416,654,9,9,10,2025-10-16T11:00:00+07:00,2025-10-16T13:45:00+07:00,103.0,2025-10-15T22:20:00+07:00
