segment_id,seat_type,remaining,updated_at
12782,ngoi_mem,149,2025-11-05T05:45:00+07:00
12782,giuong_nam_k6,156,2025-11-05T05:45:00+07:00
12783,ngoi_mem,148,2025-11-05T05:45:00+07:00
12783,giuong_nam_k6,175,2025-11-05T05:45:00+07:00
12784,ngoi_mem,152,2025-11-05T05:45:00+07:00
12784,giuong_nam_k6,182,2025-11-05T05:45:00+07:00
12785,ngoi_mem,153,2025-11-05T05:45:00+07:00
12785,giuong_nam_k6,189,2025-11-05T05:45:00+07:00
12786,ngoi_mem,154,2025-11-05T05:45:00+07:00
12786,giuong_nam_k6,192,2025-11-05T05:45:00+07:00
12787,ngoi_mem,148,2025-11-05T05:45:00+07:00
12787,giuong_nam_k6,198,2025-11-05T05:45:00+07:00
12788,ngoi_mem,130,2025-11-06T05:45:00+07:00
12788,giuong_nam_k6,193,2025-11-06T05:45:00+07:00
12789,ngoi_mem,129,2025-11-06T05:45:00+07:00
12789,giuong_nam_k6,189,2025-11-06T05:45:00+07:00
12790,ngoi_mem,125,2025-11-06T05:45:00+07:00
12790,giuong_nam_k6,182,2025-11-06T05:45:00+07:00
12791,ngoi_mem,122,2025-11-06T05:45:00+07:00
12791,giuong_nam_k6,184,2025-11-06T05:45:00+07:00
12792,ngoi_mem,125,2025-11-06T05:45:00+07:00
12792,giuong_nam_k6,175,2025-11-06T05:45:00+07:00
12793,ngoi_mem,133,2025-11-06T05:45:00+07:00
12793,giuong_nam_k6,142,2025-11-06T05:45:00+07:00
12794,ngoi_mem,122,2025-11-06T05:45:00+07:00
12794,giuong_nam_k6,139,2025-11-06T05:45:00+07:00
12795,ngoi_mem,113,2025-11-06T05:45:00+07:00
12795,giuong_nam_k6,134,2025-11-06T05:45:00+07:00
12796,ngoi_mem,96,2025-11-06T05:45:00+07:00
12796,giuong_nam_k6,127,2025-11-06T05:45:00+07:00
12797,ngoi_mem,108,2025-11-06T05:45:00+07:00
12797,giuong_nam_k6,131,2025-11-06T05:45:00+07:00
12798,ngoi_mem,107,2025-11-06T05:45:00+07:00
12798,giuong_nam_k6,132,2025-11-06T05:45:00+07:00
12799,ngoi_mem,123,2025-11-06T05:45:00+07:00
12799,giuong_nam_k6,138,2025-11-06T05:45:00+07:00
12800,ngoi_mem,127,2025-11-06T05:45:00+07:00
12800,giuong_nam_k6,147,2025-11-06T05:45:00+07:00
12801,ngoi_mem,133,2025-11-06T05:45:00+07:00
12801,giuong_nam_k6,154,2025-11-06T05:45:00+07:00
12802,ngoi_mem,142,2025-11-06T05:45:00+07:00
12802,giuong_nam_k6,177,2025-11-06T05:45:00+07:00
12803,ngoi_mem,141,2025-11-06T05:45:00+07:00
12803,giuong_nam_k6,189,2025-11-06T05:45:00+07:00
12804,ngoi_mem,143,2025-11-06T05:45:00+07:00
12804,giuong_nam_k6,191,2025-11-06T05:45:00+07:00
12805,ngoi_mem,144,2025-11-06T05:45:00+07:00
12805,giuong_nam_k6,197,2025-11-06T05:45:00+07:00
12806,ngoi_mem,143,2025-11-06T05:45:00+07:00
12806,giuong_nam_k6,200,2025-11-06T05:45:00+07:00
12807,ngoi_mem,142,2025-11-07T05:45:00+07:00
12807,giuong_nam_k6,201,2025-11-07T05:45:00+07:00
12808,ngoi_mem,144,2025-11-07T05:45:00+07:00
12808,giuong_nam_k6,203,2025-11-07T05:45:00+07:00
12809,ngoi_mem,141,2025-11-07T05:45:00+07:00
12809,giuong_nam_k6,191,2025-11-07T05:45:00+07:00
12810,ngoi_mem,135,2025-11-07T05:45:00+07:00
12810,giuong_nam_k6,184,2025-11-07T05:45:00+07:00
12811,ngoi_mem,125,2025-11-07T05:45:00+07:00
12811,giuong_nam_k6,169,2025-11-07T05:45:00+07:00
12812,ngoi_mem,116,2025-11-07T05:45:00+07:00
12812,giuong_nam_k6,147,2025-11-07T05:45:00+07:00
12813,ngoi_mem,111,2025-11-07T05:45:00+07:00
12813,giuong_nam_k6,148,2025-11-07T05:45:00+07:00
12814,ngoi_mem,97,2025-11-07T05:45:00+07:00
12814,giuong_nam_k6,145,2025-11-07T05:45:00+07:00
12815,ngoi_mem,98,2025-11-07T05:45:00+07:00
12815,giuong_nam_k6,128,2025-11-07T05:45:00+07:00
12816,ngoi_mem,109,2025-11-07T05:45:00+07:00
12816,giuong_nam_k6,142,2025-11-07T05:45:00+07:00
12817,ngoi_mem,119,2025-11-07T05:45:00+07:00
12817,giuong_nam_k6,142,2025-11-07T05:45:00+07:00
12818,ngoi_mem,135,2025-11-07T05:45:00+07:00
12818,giuong_nam_k6,141,2025-11-07T05:45:00+07:00
12819,ngoi_mem,140,2025-11-07T05:45:00+07:00
12819,giuong_nam_k6,153,2025-11-07T05:45:00+07:00
12820,ngoi_mem,137,2025-11-07T05:45:00+07:00
12820,giuong_nam_k6,155,2025-11-07T05:45:00+07:00
12821,ngoi_mem,143,2025-11-07T05:45:00+07:00
12821,giuong_nam_k6,186,2025-11-07T05:45:00+07:00
12822,ngoi_mem,142,2025-11-07T05:45:00+07:00
12822,giuong_nam_k6,191,2025-11-07T05:45:00+07:00
12823,ngoi_mem,143,2025-11-07T05:45:00+07:00
12823,giuong_nam_k6,196,2025-11-07T05:45:00+07:00
12824,ngoi_mem,146,2025-11-07T05:45:00+07:00
12824,giuong_nam_k6,200,2025-11-07T05:45:00+07:00
12825,ngoi_mem,146,2025-11-07T05:45:00+07:00
12825,giuong_nam_k6,212,2025-11-07T05:45:00+07:00
12826,ngoi_mem,100,2025-11-08T05:45:00+07:00
12826,giuong_nam_k6,160,2025-11-08T05:45:00+07:00
12827,ngoi_mem,110,2025-11-08T05:45:00+07:00
12827,giuong_nam_k6,156,2025-11-08T05:45:00+07:00
12828,ngoi_mem,107,2025-11-08T05:45:00+07:00
12828,giuong_nam_k6,148,2025-11-08T05:45:00+07:00
12829,ngoi_mem,105,2025-11-08T05:45:00+07:00
12829,giuong_nam_k6,137,2025-11-08T05:45:00+07:00
12830,ngoi_mem,102,2025-11-08T05:45:00+07:00
12830,giuong_nam_k6,126,2025-11-08T05:45:00+07:00
12831,ngoi_mem,106,2025-11-08T05:45:00+07:00
12831,giuong_nam_k6,108,2025-11-08T05:45:00+07:00
12832,ngoi_mem,87,2025-11-08T05:45:00+07:00
12832,giuong_nam_k6,106,2025-11-08T05:45:00+07:00
12833,ngoi_mem,75,2025-11-08T05:45:00+07:00
12833,giuong_nam_k6,102,2025-11-08T05:45:00+07:00
12834,ngoi_mem,38,2025-11-08T05:45:00+07:00
12834,giuong_nam_k6,96,2025-11-08T05:45:00+07:00
12835,ngoi_mem,75,2025-11-08T05:45:00+07:00
12835,giuong_nam_k6,123,2025-11-08T05:45:00+07:00
12836,ngoi_mem,88,2025-11-08T05:45:00+07:00
12836,giuong_nam_k6,132,2025-11-08T05:45:00+07:00
12837,ngoi_mem,99,2025-11-08T05:45:00+07:00
12837,giuong_nam_k6,140,2025-11-08T05:45:00+07:00
12838,ngoi_mem,114,2025-11-08T05:45:00+07:00
12838,giuong_nam_k6,145,2025-11-08T05:45:00+07:00
12839,ngoi_mem,116,2025-11-08T05:45:00+07:00
12839,giuong_nam_k6,150,2025-11-08T05:45:00+07:00
12840,ngoi_mem,136,2025-11-08T05:45:00+07:00
12840,giuong_nam_k6,175,2025-11-08T05:45:00+07:00
12841,ngoi_mem,140,2025-11-08T05:45:00+07:00
12841,giuong_nam_k6,180,2025-11-08T05:45:00+07:00
12842,ngoi_mem,141,2025-11-08T05:45:00+07:00
12842,giuong_nam_k6,190,2025-11-08T05:45:00+07:00
12843,ngoi_mem,138,2025-11-08T05:45:00+07:00
12843,giuong_nam_k6,192,2025-11-08T05:45:00+07:00
12844,ngoi_mem,144,2025-11-08T05:45:00+07:00
12844,giuong_nam_k6,193,2025-11-08T05:45:00+07:00
12845,ngoi_mem,112,2025-11-09T05:45:00+07:00
12845,giuong_nam_k6,180,2025-11-09T05:45:00+07:00
12846,ngoi_mem,110,2025-11-09T05:45:00+07:00
12846,giuong_nam_k6,173,2025-11-09T05:45:00+07:00
12847,ngoi_mem,115,2025-11-09T05:45:00+07:00
12847,giuong_nam_k6,158,2025-11-09T05:45:00+07:00
12848,ngoi_mem,108,2025-11-09T05:45:00+07:00
12848,giuong_nam_k6,145,2025-11-09T05:45:00+07:00
12849,ngoi_mem,102,2025-11-09T05:45:00+07:00
12849,giuong_nam_k6,127,2025-11-09T05:45:00+07:00
12850,ngoi_mem,125,2025-11-09T05:45:00+07:00
12850,giuong_nam_k6,101,2025-11-09T05:45:00+07:00
12851,ngoi_mem,114,2025-11-09T05:45:00+07:00
12851,giuong_nam_k6,105,2025-11-09T05:45:00+07:00
12852,ngoi_mem,103,2025-11-09T05:45:00+07:00
12852,giuong_nam_k6,101,2025-11-09T05:45:00+07:00
12853,ngoi_mem,81,2025-11-09T05:45:00+07:00
12853,giuong_nam_k6,70,2025-11-09T05:45:00+07:00
12854,ngoi_mem,90,2025-11-09T05:45:00+07:00
12854,giuong_nam_k6,88,2025-11-09T05:45:00+07:00
12855,ngoi_mem,105,2025-11-09T05:45:00+07:00
12855,giuong_nam_k6,96,2025-11-09T05:45:00+07:00
12856,ngoi_mem,123,2025-11-09T05:45:00+07:00
12856,giuong_nam_k6,108,2025-11-09T05:45:00+07:00
12857,ngoi_mem,131,2025-11-09T05:45:00+07:00
12857,giuong_nam_k6,134,2025-11-09T05:45:00+07:00
12858,ngoi_mem,123,2025-11-09T05:45:00+07:00
12858,giuong_nam_k6,143,2025-11-09T05:45:00+07:00
12859,ngoi_mem,144,2025-11-09T05:45:00+07:00
12859,giuong_nam_k6,168,2025-11-09T05:45:00+07:00
12860,ngoi_mem,146,2025-11-09T05:45:00+07:00
12860,giuong_nam_k6,172,2025-11-09T05:45:00+07:00
12861,ngoi_mem,144,2025-11-09T05:45:00+07:00
12861,giuong_nam_k6,180,2025-11-09T05:45:00+07:00
12862,ngoi_mem,138,2025-11-09T05:45:00+07:00
12862,giuong_nam_k6,179,2025-11-09T05:45:00+07:00
12863,ngoi_mem,133,2025-11-09T05:45:00+07:00
12863,giuong_nam_k6,185,2025-11-09T05:45:00+07:00
12864,ngoi_mem,121,2025-11-10T05:45:00+07:00
12864,giuong_nam_k6,169,2025-11-10T05:45:00+07:00
12865,ngoi_mem,120,2025-11-10T05:45:00+07:00
12865,giuong_nam_k6,160,2025-11-10T05:45:00+07:00
12866,ngoi_mem,120,2025-11-10T05:45:00+07:00
12866,giuong_nam_k6,160,2025-11-10T05:45:00+07:00
12867,ngoi_mem,126,2025-11-10T05:45:00+07:00
12867,giuong_nam_k6,157,2025-11-10T05:45:00+07:00
12868,ngoi_mem,123,2025-11-10T05:45:00+07:00
12868,giuong_nam_k6,157,2025-11-10T05:45:00+07:00
12869,ngoi_mem,127,2025-11-10T05:45:00+07:00
12869,giuong_nam_k6,127,2025-11-10T05:45:00+07:00
12870,ngoi_mem,123,2025-11-10T05:45:00+07:00
12870,giuong_nam_k6,127,2025-11-10T05:45:00+07:00
12871,ngoi_mem,118,2025-11-10T05:45:00+07:00
12871,giuong_nam_k6,117,2025-11-10T05:45:00+07:00
12872,ngoi_mem,91,2025-11-10T05:45:00+07:00
12872,giuong_nam_k6,96,2025-11-10T05:45:00+07:00
12873,ngoi_mem,99,2025-11-10T05:45:00+07:00
12873,giuong_nam_k6,93,2025-11-10T05:45:00+07:00
12874,ngoi_mem,99,2025-11-10T05:45:00+07:00
12874,giuong_nam_k6,99,2025-11-10T05:45:00+07:00
12875,ngoi_mem,114,2025-11-10T05:45:00+07:00
12875,giuong_nam_k6,103,2025-11-10T05:45:00+07:00
12876,ngoi_mem,120,2025-11-10T05:45:00+07:00
12876,giuong_nam_k6,113,2025-11-10T05:45:00+07:00
12877,ngoi_mem,103,2025-11-10T05:45:00+07:00
12877,giuong_nam_k6,119,2025-11-10T05:45:00+07:00
12878,ngoi_mem,136,2025-11-10T05:45:00+07:00
12878,giuong_nam_k6,147,2025-11-10T05:45:00+07:00
12879,ngoi_mem,132,2025-11-10T05:45:00+07:00
12879,giuong_nam_k6,155,2025-11-10T05:45:00+07:00
12880,ngoi_mem,133,2025-11-10T05:45:00+07:00
12880,giuong_nam_k6,163,2025-11-10T05:45:00+07:00
12881,ngoi_mem,139,2025-11-10T05:45:00+07:00
12881,giuong_nam_k6,166,2025-11-10T05:45:00+07:00
12882,ngoi_mem,141,2025-11-10T05:45:00+07:00
12882,giuong_nam_k6,174,2025-11-10T05:45:00+07:00
12883,ngoi_mem,127,2025-11-11T05:45:00+07:00
12883,giuong_nam_k6,173,2025-11-11T05:45:00+07:00
12884,ngoi_mem,127,2025-11-11T05:45:00+07:00
12884,giuong_nam_k6,169,2025-11-11T05:45:00+07:00
12885,ngoi_mem,127,2025-11-11T05:45:00+07:00
12885,giuong_nam_k6,160,2025-11-11T05:45:00+07:00
12886,ngoi_mem,122,2025-11-11T05:45:00+07:00
12886,giuong_nam_k6,150,2025-11-11T05:45:00+07:00
12887,ngoi_mem,110,2025-11-11T05:45:00+07:00
12887,giuong_nam_k6,128,2025-11-11T05:45:00+07:00
12888,ngoi_mem,97,2025-11-11T05:45:00+07:00
12888,giuong_nam_k6,98,2025-11-11T05:45:00+07:00
12889,ngoi_mem,86,2025-11-11T05:45:00+07:00
12889,giuong_nam_k6,99,2025-11-11T05:45:00+07:00
12890,ngoi_mem,80,2025-11-11T05:45:00+07:00
12890,giuong_nam_k6,97,2025-11-11T05:45:00+07:00
12891,ngoi_mem,68,2025-11-11T05:45:00+07:00
12891,giuong_nam_k6,85,2025-11-11T05:45:00+07:00
12892,ngoi_mem,96,2025-11-11T05:45:00+07:00
12892,giuong_nam_k6,99,2025-11-11T05:45:00+07:00
12893,ngoi_mem,100,2025-11-11T05:45:00+07:00
12893,giuong_nam_k6,100,2025-11-11T05:45:00+07:00
12894,ngoi_mem,112,2025-11-11T05:45:00+07:00
12894,giuong_nam_k6,107,2025-11-11T05:45:00+07:00
12895,ngoi_mem,115,2025-11-11T05:45:00+07:00
12895,giuong_nam_k6,125,2025-11-11T05:45:00+07:00
12896,ngoi_mem,114,2025-11-11T05:45:00+07:00
12896,giuong_nam_k6,125,2025-11-11T05:45:00+07:00
12897,ngoi_mem,115,2025-11-11T05:45:00+07:00
12897,giuong_nam_k6,149,2025-11-11T05:45:00+07:00
12898,ngoi_mem,123,2025-11-11T05:45:00+07:00
12898,giuong_nam_k6,158,2025-11-11T05:45:00+07:00
12899,ngoi_mem,121,2025-11-11T05:45:00+07:00
12899,giuong_nam_k6,168,2025-11-11T05:45:00+07:00
12900,ngoi_mem,124,2025-11-11T05:45:00+07:00
12900,giuong_nam_k6,173,2025-11-11T05:45:00+07:00
12901,ngoi_mem,128,2025-11-11T05:45:00+07:00
12901,giuong_nam_k6,181,2025-11-11T05:45:00+07:00
12902,ngoi_mem,119,2025-11-12T05:45:00+07:00
12902,giuong_nam_k6,192,2025-11-12T05:45:00+07:00
12903,ngoi_mem,114,2025-11-12T05:45:00+07:00
12903,giuong_nam_k6,189,2025-11-12T05:45:00+07:00
12904,ngoi_mem,105,2025-11-12T05:45:00+07:00
12904,giuong_nam_k6,176,2025-11-12T05:45:00+07:00
12905,ngoi_mem,97,2025-11-12T05:45:00+07:00
12905,giuong_nam_k6,172,2025-11-12T05:45:00+07:00
12906,ngoi_mem,91,2025-11-12T05:45:00+07:00
12906,giuong_nam_k6,164,2025-11-12T05:45:00+07:00
12907,ngoi_mem,112,2025-11-12T05:45:00+07:00
12907,giuong_nam_k6,147,2025-11-12T05:45:00+07:00
12908,ngoi_mem,110,2025-11-12T05:45:00+07:00
12908,giuong_nam_k6,139,2025-11-12T05:45:00+07:00
12909,ngoi_mem,101,2025-11-12T05:45:00+07:00
12909,giuong_nam_k6,133,2025-11-12T05:45:00+07:00
12910,ngoi_mem,85,2025-11-12T05:45:00+07:00
12910,giuong_nam_k6,114,2025-11-12T05:45:00+07:00
12911,ngoi_mem,101,2025-11-12T05:45:00+07:00
12911,giuong_nam_k6,129,2025-11-12T05:45:00+07:00
12912,ngoi_mem,115,2025-11-12T05:45:00+07:00
12912,giuong_nam_k6,137,2025-11-12T05:45:00+07:00
12913,ngoi_mem,128,2025-11-12T05:45:00+07:00
12913,giuong_nam_k6,149,2025-11-12T05:45:00+07:00
12914,ngoi_mem,132,2025-11-12T05:45:00+07:00
12914,giuong_nam_k6,156,2025-11-12T05:45:00+07:00
12915,ngoi_mem,129,2025-11-12T05:45:00+07:00
12915,giuong_nam_k6,152,2025-11-12T05:45:00+07:00
12916,ngoi_mem,144,2025-11-12T05:45:00+07:00
12916,giuong_nam_k6,190,2025-11-12T05:45:00+07:00
12917,ngoi_mem,144,2025-11-12T05:45:00+07:00
12917,giuong_nam_k6,198,2025-11-12T05:45:00+07:00
12918,ngoi_mem,142,2025-11-12T05:45:00+07:00
12918,giuong_nam_k6,198,2025-11-12T05:45:00+07:00
12919,ngoi_mem,139,2025-11-12T05:45:00+07:00
12919,giuong_nam_k6,198,2025-11-12T05:45:00+07:00
12920,ngoi_mem,139,2025-11-12T05:45:00+07:00
12920,giuong_nam_k6,204,2025-11-12T05:45:00+07:00
12921,ngoi_mem,144,2025-11-13T05:45:00+07:00
12921,giuong_nam_k6,169,2025-11-13T05:45:00+07:00
12922,ngoi_mem,138,2025-11-13T05:45:00+07:00
12922,giuong_nam_k6,162,2025-11-13T05:45:00+07:00
12923,ngoi_mem,137,2025-11-13T05:45:00+07:00
12923,giuong_nam_k6,150,2025-11-13T05:45:00+07:00
12924,ngoi_mem,138,2025-11-13T05:45:00+07:00
12924,giuong_nam_k6,147,2025-11-13T05:45:00+07:00
12925,ngoi_mem,141,2025-11-13T05:45:00+07:00
12925,giuong_nam_k6,143,2025-11-13T05:45:00+07:00
12926,ngoi_mem,133,2025-11-13T05:45:00+07:00
12926,giuong_nam_k6,137,2025-11-13T05:45:00+07:00
12927,ngoi_mem,127,2025-11-13T05:45:00+07:00
12927,giuong_nam_k6,132,2025-11-13T05:45:00+07:00
12928,ngoi_mem,124,2025-11-13T05:45:00+07:00
12928,giuong_nam_k6,131,2025-11-13T05:45:00+07:00
12929,ngoi_mem,113,2025-11-13T05:45:00+07:00
12929,giuong_nam_k6,113,2025-11-13T05:45:00+07:00
12930,ngoi_mem,120,2025-11-13T05:45:00+07:00
12930,giuong_nam_k6,141,2025-11-13T05:45:00+07:00
12931,ngoi_mem,126,2025-11-13T05:45:00+07:00
12931,giuong_nam_k6,142,2025-11-13T05:45:00+07:00
12932,ngoi_mem,139,2025-11-13T05:45:00+07:00
12932,giuong_nam_k6,148,2025-11-13T05:45:00+07:00
12933,ngoi_mem,143,2025-11-13T05:45:00+07:00
12933,giuong_nam_k6,157,2025-11-13T05:45:00+07:00
12934,ngoi_mem,145,2025-11-13T05:45:00+07:00
12934,giuong_nam_k6,158,2025-11-13T05:45:00+07:00
12935,ngoi_mem,156,2025-11-13T05:45:00+07:00
12935,giuong_nam_k6,178,2025-11-13T05:45:00+07:00
12936,ngoi_mem,161,2025-11-13T05:45:00+07:00
12936,giuong_nam_k6,182,2025-11-13T05:45:00+07:00
12937,ngoi_mem,166,2025-11-13T05:45:00+07:00
12937,giuong_nam_k6,193,2025-11-13T05:45:00+07:00
12938,ngoi_mem,158,2025-11-13T05:45:00+07:00
12938,giuong_nam_k6,194,2025-11-13T05:45:00+07:00
12939,ngoi_mem,161,2025-11-13T05:45:00+07:00
12939,giuong_nam_k6,202,2025-11-13T05:45:00+07:00
12940,ngoi_mem,108,2025-11-14T05:45:00+07:00
12940,giuong_nam_k6,200,2025-11-14T05:45:00+07:00
12941,ngoi_mem,108,2025-11-14T05:45:00+07:00
12941,giuong_nam_k6,202,2025-11-14T05:45:00+07:00
12942,ngoi_mem,111,2025-11-14T05:45:00+07:00
12942,giuong_nam_k6,188,2025-11-14T05:45:00+07:00
12943,ngoi_mem,117,2025-11-14T05:45:00+07:00
12943,giuong_nam_k6,181,2025-11-14T05:45:00+07:00
12944,ngoi_mem,119,2025-11-14T05:45:00+07:00
12944,giuong_nam_k6,169,2025-11-14T05:45:00+07:00
12945,ngoi_mem,130,2025-11-14T05:45:00+07:00
12945,giuong_nam_k6,141,2025-11-14T05:45:00+07:00
12946,ngoi_mem,118,2025-11-14T05:45:00+07:00
12946,giuong_nam_k6,133,2025-11-14T05:45:00+07:00
12947,ngoi_mem,115,2025-11-14T05:45:00+07:00
12947,giuong_nam_k6,136,2025-11-14T05:45:00+07:00
12948,ngoi_mem,83,2025-11-14T05:45:00+07:00
12948,giuong_nam_k6,114,2025-11-14T05:45:00+07:00
12949,ngoi_mem,113,2025-11-14T05:45:00+07:00
12949,giuong_nam_k6,131,2025-11-14T05:45:00+07:00
12950,ngoi_mem,123,2025-11-14T05:45:00+07:00
12950,giuong_nam_k6,136,2025-11-14T05:45:00+07:00
12951,ngoi_mem,132,2025-11-14T05:45:00+07:00
12951,giuong_nam_k6,141,2025-11-14T05:45:00+07:00
12952,ngoi_mem,144,2025-11-14T05:45:00+07:00
12952,giuong_nam_k6,141,2025-11-14T05:45:00+07:00
12953,ngoi_mem,148,2025-11-14T05:45:00+07:00
12953,giuong_nam_k6,146,2025-11-14T05:45:00+07:00
12954,ngoi_mem,160,2025-11-14T05:45:00+07:00
12954,giuong_nam_k6,177,2025-11-14T05:45:00+07:00
12955,ngoi_mem,163,2025-11-14T05:45:00+07:00
12955,giuong_nam_k6,183,2025-11-14T05:45:00+07:00
12956,ngoi_mem,156,2025-11-14T05:45:00+07:00
12956,giuong_nam_k6,187,2025-11-14T05:45:00+07:00
12957,ngoi_mem,157,2025-11-14T05:45:00+07:00
12957,giuong_nam_k6,189,2025-11-14T05:45:00+07:00
12958,ngoi_mem,157,2025-11-14T05:45:00+07:00
12958,giuong_nam_k6,189,2025-11-14T05:45:00+07:00
12959,ngoi_mem,122,2025-11-15T05:45:00+07:00
12959,giuong_nam_k6,174,2025-11-15T05:45:00+07:00
12960,ngoi_mem,117,2025-11-15T05:45:00+07:00
12960,giuong_nam_k6,167,2025-11-15T05:45:00+07:00
12961,ngoi_mem,105,2025-11-15T05:45:00+07:00
12961,giuong_nam_k6,155,2025-11-15T05:45:00+07:00
12962,ngoi_mem,102,2025-11-15T05:45:00+07:00
12962,giuong_nam_k6,145,2025-11-15T05:45:00+07:00
12963,ngoi_mem,97,2025-11-15T05:45:00+07:00
12963,giuong_nam_k6,143,2025-11-15T05:45:00+07:00
12964,ngoi_mem,96,2025-11-15T05:45:00+07:00
12964,giuong_nam_k6,103,2025-11-15T05:45:00+07:00
12965,ngoi_mem,82,2025-11-15T05:45:00+07:00
12965,giuong_nam_k6,101,2025-11-15T05:45:00+07:00
12966,ngoi_mem,68,2025-11-15T05:45:00+07:00
12966,giuong_nam_k6,93,2025-11-15T05:45:00+07:00
12967,ngoi_mem,45,2025-11-15T05:45:00+07:00
12967,giuong_nam_k6,71,2025-11-15T05:45:00+07:00
12968,ngoi_mem,92,2025-11-15T05:45:00+07:00
12968,giuong_nam_k6,76,2025-11-15T05:45:00+07:00
12969,ngoi_mem,107,2025-11-15T05:45:00+07:00
12969,giuong_nam_k6,82,2025-11-15T05:45:00+07:00
12970,ngoi_mem,114,2025-11-15T05:45:00+07:00
12970,giuong_nam_k6,95,2025-11-15T05:45:00+07:00
12971,ngoi_mem,119,2025-11-15T05:45:00+07:00
12971,giuong_nam_k6,112,2025-11-15T05:45:00+07:00
12972,ngoi_mem,121,2025-11-15T05:45:00+07:00
12972,giuong_nam_k6,117,2025-11-15T05:45:00+07:00
12973,ngoi_mem,121,2025-11-15T05:45:00+07:00
12973,giuong_nam_k6,143,2025-11-15T05:45:00+07:00
12974,ngoi_mem,123,2025-11-15T05:45:00+07:00
12974,giuong_nam_k6,155,2025-11-15T05:45:00+07:00
12975,ngoi_mem,128,2025-11-15T05:45:00+07:00
12975,giuong_nam_k6,164,2025-11-15T05:45:00+07:00
12976,ngoi_mem,126,2025-11-15T05:45:00+07:00
12976,giuong_nam_k6,166,2025-11-15T05:45:00+07:00
12977,ngoi_mem,126,2025-11-15T05:45:00+07:00
12977,giuong_nam_k6,178,2025-11-15T05:45:00+07:00
12978,ngoi_mem,88,2025-11-16T05:45:00+07:00
12978,giuong_nam_k6,139,2025-11-16T05:45:00+07:00
12979,ngoi_mem,93,2025-11-16T05:45:00+07:00
12979,giuong_nam_k6,133,2025-11-16T05:45:00+07:00
12980,ngoi_mem,98,2025-11-16T05:45:00+07:00
12980,giuong_nam_k6,110,2025-11-16T05:45:00+07:00
12981,ngoi_mem,95,2025-11-16T05:45:00+07:00
12981,giuong_nam_k6,105,2025-11-16T05:45:00+07:00
12982,ngoi_mem,114,2025-11-16T05:45:00+07:00
12982,giuong_nam_k6,89,2025-11-16T05:45:00+07:00
12983,ngoi_mem,102,2025-11-16T05:45:00+07:00
12983,giuong_nam_k6,65,2025-11-16T05:45:00+07:00
12984,ngoi_mem,96,2025-11-16T05:45:00+07:00
12984,giuong_nam_k6,62,2025-11-16T05:45:00+07:00
12985,ngoi_mem,86,2025-11-16T05:45:00+07:00
12985,giuong_nam_k6,62,2025-11-16T05:45:00+07:00
12986,ngoi_mem,30,2025-11-16T05:45:00+07:00
12986,giuong_nam_k6,55,2025-11-16T05:45:00+07:00
12987,ngoi_mem,92,2025-11-16T05:45:00+07:00
12987,giuong_nam_k6,92,2025-11-16T05:45:00+07:00
12988,ngoi_mem,107,2025-11-16T05:45:00+07:00
12988,giuong_nam_k6,106,2025-11-16T05:45:00+07:00
12989,ngoi_mem,123,2025-11-16T05:45:00+07:00
12989,giuong_nam_k6,115,2025-11-16T05:45:00+07:00
12990,ngoi_mem,132,2025-11-16T05:45:00+07:00
12990,giuong_nam_k6,129,2025-11-16T05:45:00+07:00
12991,ngoi_mem,133,2025-11-16T05:45:00+07:00
12991,giuong_nam_k6,134,2025-11-16T05:45:00+07:00
12992,ngoi_mem,140,2025-11-16T05:45:00+07:00
12992,giuong_nam_k6,142,2025-11-16T05:45:00+07:00
12993,ngoi_mem,143,2025-11-16T05:45:00+07:00
12993,giuong_nam_k6,152,2025-11-16T05:45:00+07:00
12994,ngoi_mem,149,2025-11-16T05:45:00+07:00
12994,giuong_nam_k6,157,2025-11-16T05:45:00+07:00
12995,ngoi_mem,152,2025-11-16T05:45:00+07:00
12995,giuong_nam_k6,162,2025-11-16T05:45:00+07:00
12996,ngoi_mem,139,2025-11-16T05:45:00+07:00
12996,giuong_nam_k6,166,2025-11-16T05:45:00+07:00
12997,ngoi_mem,120,2025-11-17T05:45:00+07:00
12997,giuong_nam_k6,198,2025-11-17T05:45:00+07:00
12998,ngoi_mem,119,2025-11-17T05:45:00+07:00
12998,giuong_nam_k6,192,2025-11-17T05:45:00+07:00
12999,ngoi_mem,118,2025-11-17T05:45:00+07:00
12999,giuong_nam_k6,176,2025-11-17T05:45:00+07:00
13000,ngoi_mem,116,2025-11-17T05:45:00+07:00
13000,giuong_nam_k6,177,2025-11-17T05:45:00+07:00
13001,ngoi_mem,104,2025-11-17T05:45:00+07:00
13001,giuong_nam_k6,167,2025-11-17T05:45:00+07:00
13002,ngoi_mem,114,2025-11-17T05:45:00+07:00
13002,giuong_nam_k6,140,2025-11-17T05:45:00+07:00
13003,ngoi_mem,111,2025-11-17T05:45:00+07:00
13003,giuong_nam_k6,140,2025-11-17T05:45:00+07:00
13004,ngoi_mem,97,2025-11-17T05:45:00+07:00
13004,giuong_nam_k6,135,2025-11-17T05:45:00+07:00
13005,ngoi_mem,93,2025-11-17T05:45:00+07:00
13005,giuong_nam_k6,123,2025-11-17T05:45:00+07:00
13006,ngoi_mem,78,2025-11-17T05:45:00+07:00
13006,giuong_nam_k6,146,2025-11-17T05:45:00+07:00
13007,ngoi_mem,92,2025-11-17T05:45:00+07:00
